Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
1139,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1140,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1141,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1142,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1143,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1144,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1145,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1146,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1147,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1148,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1149,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1150,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1151,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1152,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1153,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1154,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1155,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1156,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1157,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1158,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1159,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1160,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1161,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1162,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1163,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1164,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1165,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1166,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1167,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1168,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1169,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1170,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1171,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1172,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1173,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1174,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1175,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1176,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1177,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1178,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1179,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1180,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1181,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1182,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1183,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1184,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1185,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1186,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1187,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1188,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1189,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1190,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1191,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1192,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1193,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1194,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1195,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1196,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1197,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1198,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1199,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1200,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1201,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1202,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1203,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1204,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1205,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1206,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1207,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1208,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1209,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1210,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1211,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1212,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1213,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1214,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1215,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1216,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1217,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1218,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1219,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1220,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1221,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1222,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1223,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1224,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1225,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1226,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1227,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1228,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1229,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1230,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1231,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1232,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1233,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1234,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1235,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1236,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1237,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1238,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1239,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1240,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1241,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1242,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1243,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1244,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1245,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1246,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1247,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1248,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1249,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1250,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1251,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1252,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1253,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1254,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1255,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1256,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1257,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1258,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1259,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1260,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1261,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1262,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1263,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1264,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1265,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1266,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1267,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1268,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1269,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1270,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1271,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1272,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1273,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1274,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1275,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1276,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1277,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1278,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1279,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1280,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1281,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1282,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1283,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1284,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1285,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1286,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1287,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1288,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1289,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1290,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1291,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1292,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1293,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1294,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1295,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1296,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1297,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1298,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1299,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1300,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1301,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1302,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1303,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1304,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1305,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1306,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1307,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1308,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1309,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1310,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1311,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1312,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1313,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1314,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1315,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1316,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1317,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1318,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1319,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1320,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1321,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1322,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1323,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1324,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1325,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1326,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1327,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1328,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1329,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1330,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1331,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1332,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1333,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1334,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1335,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1336,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1337,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1338,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1339,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1340,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1341,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1342,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1343,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1344,3.14,3.14,3.69,1.67,0.69,3.14,3.14,3.69,1.71,1.71,2.26,0.0
1345,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1346,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1347,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1348,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1349,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1350,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1351,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1352,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1353,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1354,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1355,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1356,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1357,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1358,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1359,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1360,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1361,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1362,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1363,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1364,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1365,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1366,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1367,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1368,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1369,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1370,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1371,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1372,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1373,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1374,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1375,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1376,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1377,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1378,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1379,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1380,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1381,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1382,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1383,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1384,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1385,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1386,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1387,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1388,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1389,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1390,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1391,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1392,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1393,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1394,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1395,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1396,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1397,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1398,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1399,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1400,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1401,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1402,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1403,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1404,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1405,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1406,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1407,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1408,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
1409,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
